Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,salary bucket,Total Years
EMP1952,Bob,Jones,25,Cloud Tech-Florida,Inactive,28-Mar-20,63745,bob.jones@example.com,5725659201,Average,FALSE,60k to 100k,6
EMP1958,David,Johnson,32,DevOps-Florida,Inactive,30-Nov-23,91257,david.johnson@example.com,5069176798,Average,FALSE,60k to 100k,2
EMP1959,Bob,Davis,30,HR-Florida,Inactive,14-Mar-21,85998,bob.davis@example.com,3593744038,Good,FALSE,60k to 100k,5
EMP1967,David,Miller,40,DevOps-Florida,Inactive,15-Apr-24,99945,david.miller@example.com,2175188780,Poor,TRUE,60k to 100k,2
EMP1971,Charlie,Davis,40,Sales-Nevada,Inactive,08-Nov-20,71193,charlie.davis@example.com,8632397912,Average,FALSE,60k to 100k,5
EMP1974,Grace,Brown,25,Finance-Florida,Inactive,12-Oct-24,76344,grace.brown@example.com,7121988191,Excellent,FALSE,60k to 100k,1
EMP1975,Alice,Johnson,30,Sales-Nevada,Inactive,16-Dec-24,99424,alice.johnson@example.com,7788519052,Excellent,FALSE,60k to 100k,1
EMP1980,Grace,Brown,25,Finance-California,Inactive,23-Apr-22,74589,grace.brown@example.com,1293913043,Average,FALSE,60k to 100k,4
EMP1983,Grace,Jones,32,Sales-Florida,Inactive,11-Feb-20,98717,grace.jones@example.com,1901707567,Poor,FALSE,60k to 100k,6
EMP1987,Eva,Brown,25,HR-Illinois,Inactive,05-Jul-24,65812,eva.brown@example.com,3963845268,Average,TRUE,60k to 100k,2
EMP1990,Eva,Johnson,40,DevOps-Illinois,Inactive,13-Feb-21,79002,eva.johnson@example.com,9132033015,Average,TRUE,60k to 100k,5
EMP1994,David,Brown,30,DevOps-Nevada,Inactive,24-Sep-24,80477,david.brown@example.com,3774604066,Good,FALSE,60k to 100k,2
EMP1995,Bob,Jones,30,Finance-California,Inactive,16-Aug-23,61241,bob.jones@example.com,2007843613,Poor,TRUE,60k to 100k,3
EMP1997,Eva,Brown,40,Finance-Illinois,Inactive,14-May-22,95285,eva.brown@example.com,7543734763,Good,FALSE,60k to 100k,4
EMP2001,Eva,Davis,30,DevOps-Illinois,Inactive,18-Apr-20,82547,eva.davis@example.com,3899827801,Average,FALSE,60k to 100k,6
EMP2005,Frank,Jones,30,Finance-Illinois,Inactive,19-Mar-22,67493,frank.jones@example.com,5573857367,Good,TRUE,60k to 100k,4
EMP2006,Grace,Brown,32,HR-Illinois,Inactive,25-Oct-23,77822,grace.brown@example.com,119236036,Average,FALSE,60k to 100k,2
EMP2008,Grace,Brown,35,Admin-Nevada,Inactive,12-Mar-22,90225,grace.brown@example.com,5104096148,Good,TRUE,60k to 100k,4
EMP2018,Alice,Garcia,30,HR-Florida,Inactive,16-Dec-24,71319,alice.garcia@example.com,8995729892,Good,TRUE,60k to 100k,1
EMP1008,Frank,Davis,35,Admin-Nevada,Inactive,08-Dec-23,115566,frank.davis@example.com,4177656123,Excellent,TRUE,above 100k,2
EMP1022,Charlie,Johnson,35,Sales-Illinois,Inactive,09-Mar-21,115024,charlie.johnson@example.com,6528092427,Average,TRUE,above 100k,5
EMP1030,Charlie,Jones,40,Admin-California,Inactive,26-May-21,111214,charlie.jones@example.com,2613715040,Good,TRUE,above 100k,5
EMP1035,Frank,Jones,25,Cloud Tech-Illinois,Inactive,26-Oct-22,114357,frank.jones@example.com,6642147648,Excellent,TRUE,above 100k,3
EMP1052,David,Williams,30,Finance-California,Inactive,07-Aug-24,105674,david.williams@example.com,9973080694,Good,FALSE,above 100k,2
EMP1060,Charlie,Williams,30,Finance-Nevada,Inactive,19-Oct-23,102369,charlie.williams@example.com,5508428909,Average,TRUE,above 100k,2
EMP1069,Heidi,Miller,32,DevOps-Illinois,Inactive,28-Aug-24,113480,heidi.miller@example.com,4892673898,Good,FALSE,above 100k,2
EMP1075,Heidi,Johnson,25,HR-California,Inactive,13-Oct-24,112415,heidi.johnson@example.com,9354492682,Good,FALSE,above 100k,1
EMP1079,Grace,Brown,35,Admin-Florida,Inactive,22-Nov-21,103286,grace.brown@example.com,6776228276,Average,FALSE,above 100k,4
EMP1088,Grace,Brown,40,Cloud Tech-Florida,Inactive,25-Jul-23,112410,grace.brown@example.com,4818139889,Good,TRUE,above 100k,3
EMP1096,Frank,Johnson,40,Sales-Illinois,Inactive,21-May-22,119764,frank.johnson@example.com,8861405785,Average,FALSE,above 100k,4
EMP1103,Alice,Brown,30,Admin-Illinois,Inactive,23-Jun-20,119574,alice.brown@example.com,3985547434,Average,TRUE,above 100k,6
EMP1127,Frank,Smith,35,Sales-Illinois,Inactive,21-Jul-22,115300,frank.smith@example.com,9203880652,Good,TRUE,above 100k,4
EMP1141,Frank,Smith,32,HR-Nevada,Inactive,14-Feb-20,118456,frank.smith@example.com,4969033372,Excellent,TRUE,above 100k,6
EMP1155,David,Johnson,35,Cloud Tech-Nevada,Inactive,20-Jan-23,113119,david.johnson@example.com,6186371596,Average,FALSE,above 100k,3
EMP1157,David,Johnson,32,Cloud Tech-Texas,Inactive,13-May-21,119217,david.johnson@example.com,2316433480,Poor,FALSE,above 100k,5
EMP1160,Bob,Davis,25,Admin-Texas,Inactive,05-Jun-24,105190,bob.davis@example.com,4672994937,Good,TRUE,above 100k,2
EMP1164,Grace,Johnson,40,DevOps-Texas,Inactive,29-Dec-23,113679,grace.johnson@example.com,6762916031,Poor,TRUE,above 100k,2
EMP1167,Bob,Davis,32,DevOps-New York,Inactive,13-Jul-22,112166,bob.davis@example.com,701765635,Excellent,FALSE,above 100k,4
EMP1171,Bob,Jones,40,HR-Nevada,Inactive,12-Nov-24,114109,bob.jones@example.com,4275230836,Average,TRUE,above 100k,1
EMP1191,Heidi,Williams,40,Sales-Illinois,Inactive,26-Oct-23,114691,heidi.williams@example.com,1498282466,Poor,TRUE,above 100k,2
EMP1207,Charlie,Brown,40,Cloud Tech-Florida,Inactive,17-Oct-23,100371,charlie.brown@example.com,8477596554,Poor,TRUE,above 100k,2
EMP1209,David,Jones,35,DevOps-Illinois,Inactive,03-Aug-22,103861,david.jones@example.com,762091842,Average,TRUE,above 100k,4
EMP1227,Alice,Miller,35,HR-Texas,Inactive,13-Jun-22,112264,alice.miller@example.com,9277423329,Good,FALSE,above 100k,4
EMP1239,Bob,Garcia,40,Admin-Nevada,Inactive,28-Jun-20,106736,bob.garcia@example.com,7297585987,Average,TRUE,above 100k,6
EMP1243,Charlie,Smith,32,Cloud Tech-Texas,Inactive,26-Mar-22,119972,charlie.smith@example.com,2831435988,Average,FALSE,above 100k,4
EMP1280,David,Brown,30,Cloud Tech-Texas,Inactive,07-Nov-21,100215,david.brown@example.com,5473820235,Average,TRUE,above 100k,4
EMP1281,Charlie,Brown,25,Sales-New York,Inactive,30-Aug-23,115452,charlie.brown@example.com,8485571616,Poor,FALSE,above 100k,3
EMP1286,Heidi,Smith,30,Sales-Florida,Inactive,29-Jan-21,106617,heidi.smith@example.com,4344812307,Poor,FALSE,above 100k,5
EMP1304,David,Johnson,25,Cloud Tech-California,Inactive,11-Oct-23,100337,david.johnson@example.com,4754102251,Excellent,TRUE,above 100k,2
EMP1321,Heidi,Jones,40,Cloud Tech-Nevada,Inactive,08-Apr-24,108781,heidi.jones@example.com,3904383033,Poor,FALSE,above 100k,2
EMP1335,Bob,Garcia,40,Finance-Nevada,Inactive,04-Mar-23,118413,bob.garcia@example.com,7157787111,Poor,FALSE,above 100k,3
EMP1347,Frank,Brown,40,Cloud Tech-California,Inactive,05-Mar-22,104542,frank.brown@example.com,5044817765,Good,FALSE,above 100k,4
EMP1354,Heidi,Garcia,32,Admin-California,Inactive,28-Jul-21,107155,heidi.garcia@example.com,4630600024,Average,TRUE,above 100k,5
EMP1364,Bob,Davis,30,HR-California,Inactive,21-Jul-22,104899,bob.davis@example.com,1366572239,Excellent,TRUE,above 100k,4
EMP1378,Heidi,Johnson,40,DevOps-Florida,Inactive,25-Dec-23,108792,heidi.johnson@example.com,3307704610,Poor,TRUE,above 100k,2
EMP1425,Eva,Jones,32,Admin-Florida,Inactive,26-Apr-23,118030,eva.jones@example.com,7501980381,Excellent,TRUE,above 100k,3
EMP1427,Alice,Brown,35,Cloud Tech-Nevada,Inactive,04-Oct-24,101666,alice.brown@example.com,3110291812,Poor,TRUE,above 100k,2
EMP1428,David,Smith,32,Admin-Florida,Inactive,02-May-20,118079,david.smith@example.com,3170876013,Good,TRUE,above 100k,6
EMP1434,Frank,Brown,30,Finance-California,Inactive,26-Jun-21,109674,frank.brown@example.com,2774025882,Excellent,FALSE,above 100k,5
EMP1445,Alice,Williams,40,DevOps-California,Inactive,20-Jan-23,104700,alice.williams@example.com,7855982175,Good,TRUE,above 100k,3
EMP1449,Alice,Miller,30,Sales-Florida,Inactive,14-Sep-24,119408,alice.miller@example.com,8469081973,Excellent,TRUE,above 100k,2
EMP1466,Bob,Garcia,25,HR-New York,Inactive,25-Nov-20,101239,bob.garcia@example.com,3626804084,Average,TRUE,above 100k,5
EMP1487,Frank,Brown,30,Cloud Tech-Nevada,Inactive,04-Jul-21,112792,frank.brown@example.com,9283692943,Good,TRUE,above 100k,5
EMP1489,Charlie,Jones,35,DevOps-Florida,Inactive,05-Jul-21,101016,charlie.jones@example.com,3270216486,Poor,TRUE,above 100k,5
EMP1504,Heidi,Davis,35,HR-Florida,Inactive,06-Mar-22,101571,heidi.davis@example.com,8150618537,Excellent,FALSE,above 100k,4
EMP1509,Frank,Johnson,35,HR-Illinois,Inactive,07-Aug-22,109585,frank.johnson@example.com,3477695873,Poor,TRUE,above 100k,4
EMP1535,Eva,Miller,40,DevOps-Florida,Inactive,21-Aug-23,112029,eva.miller@example.com,8395894772,Excellent,FALSE,above 100k,3
EMP1545,Heidi,Garcia,25,Finance-Florida,Inactive,31-Aug-20,118647,heidi.garcia@example.com,3866675484,Average,FALSE,above 100k,6
EMP1554,Alice,Smith,32,Finance-Illinois,Inactive,07-Nov-22,104676,alice.smith@example.com,4390552957,Poor,TRUE,above 100k,3
EMP1579,David,Johnson,32,DevOps-Nevada,Inactive,17-Aug-23,107173,david.johnson@example.com,7303461561,Excellent,TRUE,above 100k,3
EMP1642,Heidi,Garcia,25,HR-Texas,Inactive,21-Jul-23,105206,heidi.garcia@example.com,5557469659,Poor,FALSE,above 100k,3
EMP1647,David,Smith,30,Admin-Illinois,Inactive,15-Nov-20,104526,david.smith@example.com,9601054856,Excellent,FALSE,above 100k,5
EMP1649,Frank,Jones,40,Sales-California,Inactive,09-Jan-21,118908,frank.jones@example.com,4938173597,Poor,FALSE,above 100k,5
EMP1663,Bob,Miller,40,Sales-California,Inactive,17-Jul-23,116962,bob.miller@example.com,3607763368,Excellent,TRUE,above 100k,3
EMP1671,Charlie,Miller,25,Cloud Tech-Nevada,Inactive,28-Oct-24,114069,charlie.miller@example.com,5120734653,Good,TRUE,above 100k,1
EMP1672,Heidi,Miller,32,HR-Illinois,Inactive,03-Oct-20,117868,heidi.miller@example.com,9500507025,Poor,FALSE,above 100k,6
EMP1685,Frank,Miller,40,DevOps-Texas,Inactive,13-Jun-20,109048,frank.miller@example.com,8425476817,Poor,FALSE,above 100k,6
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,11-Nov-24,108194,frank.johnson@example.com,6601444855,Good,FALSE,above 100k,1
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,28-Aug-21,107359,charlie.williams@example.com,4510173972,Excellent,FALSE,above 100k,5
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,27-Dec-24,108245,bob.brown@example.com,8565271558,Poor,TRUE,above 100k,1
EMP1713,Frank,Brown,35,Sales-California,Inactive,24-Apr-22,103493,frank.brown@example.com,2407333372,Poor,FALSE,above 100k,4
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,01-Jan-20,100842,eva.garcia@example.com,8936289695,Poor,TRUE,above 100k,6
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,18-Aug-24,112932,bob.johnson@example.com,878057214,Poor,FALSE,above 100k,2
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,16-Mar-23,102172,charlie.williams@example.com,6672521451,Poor,FALSE,above 100k,3
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,18-Apr-21,118586,bob.brown@example.com,7158796473,Average,TRUE,above 100k,5
EMP1759,Alice,Davis,32,Cloud Tech-Florida,Inactive,20-Aug-24,111444,alice.davis@example.com,1309810795,Poor,TRUE,above 100k,2
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,25-May-24,118614,frank.brown@example.com,388436603,Average,FALSE,above 100k,2
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,21-Mar-23,101367,alice.brown@example.com,5769277893,Excellent,FALSE,above 100k,3
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,05-Jan-21,105956,charlie.jones@example.com,7123166006,Excellent,FALSE,above 100k,5
EMP1887,Grace,Miller,30,DevOps-Nevada,Inactive,16-Apr-21,104528,grace.miller@example.com,4168601346,Excellent,FALSE,above 100k,5
EMP1894,David,Brown,32,Finance-Florida,Inactive,30-Jan-20,101101,david.brown@example.com,3263890218,Poor,TRUE,above 100k,6
EMP1897,Alice,Brown,40,Sales-Florida,Inactive,16-Jul-24,105861,alice.brown@example.com,9967331166,Good,TRUE,above 100k,2
EMP1912,David,Jones,32,DevOps-Texas,Inactive,03-May-22,117870,david.jones@example.com,622072238,Excellent,FALSE,above 100k,4
EMP1917,Eva,Brown,25,Admin-California,Inactive,22-Jul-22,116935,eva.brown@example.com,1954196663,Good,TRUE,above 100k,4
EMP1930,Alice,Davis,35,HR-California,Inactive,01-Jul-22,111201,alice.davis@example.com,3012047136,Poor,FALSE,above 100k,4
EMP1935,Charlie,Smith,40,HR-Illinois,Inactive,27-Mar-20,107596,charlie.smith@example.com,3372188565,Excellent,TRUE,above 100k,6
EMP1946,Charlie,Jones,25,Admin-Illinois,Inactive,02-Feb-22,104517,charlie.jones@example.com,652775843,Excellent,FALSE,above 100k,4
EMP1992,Heidi,Johnson,30,DevOps-Nevada,Inactive,02-Jul-21,115601,heidi.johnson@example.com,1537221555,Good,TRUE,above 100k,5
EMP1998,Charlie,Garcia,35,Admin-Texas,Inactive,05-Jun-24,106248,charlie.garcia@example.com,2737203762,Excellent,TRUE,above 100k,2
EMP2016,David,Johnson,30,Cloud Tech-Texas,Inactive,07-Nov-21,100215,david.johnson@example.com,2508261122,Good,TRUE,above 100k,4
EMP1004,Frank,Williams,25,Cloud Tech-Florida,Active,05-Jan-22,109325,frank.williams@example.com,1586734256,Poor,FALSE,above 100k,4
EMP1020,Bob,Miller,35,HR-New York,Active,08-May-21,111461,bob.miller@example.com,9411800536,Excellent,TRUE,above 100k,5
EMP1031,Bob,Smith,25,DevOps-Illinois,Active,10-Jul-20,114846,bob.smith@example.com,6591520176,Excellent,TRUE,above 100k,6
EMP1041,Bob,Davis,30,HR-California,Active,16-Jun-22,108362,bob.davis@example.com,8186617944,Excellent,FALSE,above 100k,4
EMP1051,David,Miller,35,Admin-Nevada,Active,22-Feb-22,111052,david.miller@example.com,7998407677,Good,FALSE,above 100k,4
EMP1056,Frank,Garcia,40,Sales-Illinois,Active,27-Feb-22,112965,frank.garcia@example.com,7293417222,Good,FALSE,above 100k,4
EMP1074,Grace,Jones,40,Sales-Nevada,Active,20-Oct-24,111646,grace.jones@example.com,7490753997,Good,TRUE,above 100k,1
EMP1086,Bob,Miller,35,DevOps-Illinois,Active,18-Jun-24,118869,bob.miller@example.com,7725199662,Excellent,TRUE,above 100k,2
EMP1098,Bob,Miller,32,DevOps-New York,Active,19-Mar-21,101702,bob.miller@example.com,3824967182,Excellent,FALSE,above 100k,5
EMP1118,Frank,Garcia,25,Finance-Illinois,Active,08-Sep-23,110856,frank.garcia@example.com,1997179109,Poor,FALSE,above 100k,3
EMP1129,Grace,Brown,40,DevOps-Nevada,Active,11-Oct-22,117538,grace.brown@example.com,9594652169,Excellent,FALSE,above 100k,3
EMP1144,Charlie,Garcia,25,DevOps-Nevada,Active,24-Sep-21,105203,charlie.garcia@example.com,7895677664,Excellent,TRUE,above 100k,5
EMP1146,Frank,Williams,32,Sales-California,Active,10-Jun-21,113983,frank.williams@example.com,5148881430,Excellent,TRUE,above 100k,5
EMP1147,Eva,Williams,35,Cloud Tech-Florida,Active,15-Oct-20,102791,eva.williams@example.com,1150835353,Good,FALSE,above 100k,5
EMP1156,Alice,Davis,40,HR-New York,Active,02-Oct-24,107693,alice.davis@example.com,4121820969,Average,TRUE,above 100k,2
EMP1169,Frank,Miller,30,DevOps-Florida,Active,05-Jul-20,108224,frank.miller@example.com,1837274219,Poor,TRUE,above 100k,6
EMP1170,Bob,Garcia,35,Admin-Illinois,Active,16-Apr-23,116964,bob.garcia@example.com,9124186209,Average,TRUE,above 100k,3
EMP1190,Eva,Davis,30,Admin-Illinois,Active,05-Apr-24,103141,eva.davis@example.com,7689627065,Excellent,FALSE,above 100k,2
EMP1208,Eva,Miller,40,Admin-Illinois,Active,25-Sep-21,117592,eva.miller@example.com,5356690550,Good,FALSE,above 100k,5
EMP1214,Grace,Williams,25,HR-New York,Active,14-Oct-21,115158,grace.williams@example.com,7178333210,Good,FALSE,above 100k,4
EMP1224,Heidi,Johnson,40,DevOps-New York,Active,09-May-20,100123,heidi.johnson@example.com,276420864,Average,FALSE,above 100k,6
EMP1241,Charlie,Davis,30,HR-Illinois,Active,05-Sep-20,118959,charlie.davis@example.com,9839542960,Average,TRUE,above 100k,6
EMP1265,Heidi,Johnson,30,Sales-Illinois,Active,02-Nov-21,115196,heidi.johnson@example.com,3402665022,Good,TRUE,above 100k,4
EMP1270,Grace,Miller,30,DevOps-New York,Active,18-Mar-23,116374,grace.miller@example.com,4143637188,Excellent,FALSE,above 100k,3
EMP1273,Heidi,Garcia,32,Finance-California,Active,30-Jul-22,113849,heidi.garcia@example.com,8433567085,Excellent,TRUE,above 100k,4
EMP1309,Alice,Miller,30,Sales-California,Active,28-Jul-24,114148,alice.miller@example.com,3135030586,Excellent,FALSE,above 100k,2
EMP1337,Eva,Williams,32,Sales-Nevada,Active,02-Jan-21,115014,eva.williams@example.com,7371470826,Average,FALSE,above 100k,5
EMP1377,Alice,Smith,35,Cloud Tech-Florida,Active,03-Feb-21,107065,alice.smith@example.com,1849196654,Average,FALSE,above 100k,5
EMP1381,Eva,Miller,32,HR-Illinois,Active,05-Apr-24,100329,eva.miller@example.com,501716444,Average,TRUE,above 100k,2
EMP1382,Grace,Brown,25,DevOps-Nevada,Active,01-Sep-21,111237,grace.brown@example.com,5618579063,Excellent,TRUE,above 100k,5
EMP1383,Eva,Jones,35,Cloud Tech-Florida,Active,07-May-24,106832,eva.jones@example.com,7715910299,Good,TRUE,above 100k,2
EMP1387,Grace,Davis,25,HR-Nevada,Active,07-Dec-23,110626,grace.davis@example.com,2967188396,Excellent,TRUE,above 100k,2
EMP1395,David,Brown,30,DevOps-California,Active,25-Nov-24,115291,david.brown@example.com,1563268684,Poor,FALSE,above 100k,1
EMP1403,David,Smith,25,Cloud Tech-New York,Active,22-Apr-23,101101,david.smith@example.com,5024120956,Average,FALSE,above 100k,3
EMP1430,Bob,Smith,32,Cloud Tech-Illinois,Active,29-Jul-23,107397,bob.smith@example.com,6202232882,Poor,FALSE,above 100k,3
EMP1439,Bob,Williams,32,Sales-California,Active,14-Feb-20,119801,bob.williams@example.com,7753312660,Average,TRUE,above 100k,6
EMP1440,Heidi,Smith,30,Cloud Tech-California,Active,28-Mar-20,115960,heidi.smith@example.com,941017589,Excellent,TRUE,above 100k,6
EMP1444,Grace,Brown,30,DevOps-Illinois,Active,15-Jul-23,119586,grace.brown@example.com,9815287338,Average,TRUE,above 100k,3
EMP1453,David,Miller,25,Sales-Florida,Active,10-Nov-21,114253,david.miller@example.com,1078356742,Good,FALSE,above 100k,4
EMP1456,Bob,Miller,35,HR-California,Active,18-Nov-20,101265,bob.miller@example.com,1955356032,Average,FALSE,above 100k,5
EMP1479,Charlie,Brown,25,Finance-New York,Active,09-Mar-21,106592,charlie.brown@example.com,4205955656,Average,TRUE,above 100k,5
EMP1498,Alice,Smith,40,Admin-Nevada,Active,16-May-23,106061,alice.smith@example.com,4214477323,Poor,FALSE,above 100k,3
EMP1508,Frank,Garcia,25,Admin-California,Active,04-Mar-24,111000,frank.garcia@example.com,4969357823,Good,FALSE,above 100k,2
EMP1528,Charlie,Johnson,25,Sales-Florida,Active,10-Nov-23,115319,charlie.johnson@example.com,6978930745,Excellent,FALSE,above 100k,2
EMP1531,Heidi,Garcia,35,HR-Florida,Active,23-Jul-20,106922,heidi.garcia@example.com,8811616201,Excellent,TRUE,above 100k,6
EMP1543,Charlie,Johnson,25,Finance-California,Active,08-Nov-21,117910,charlie.johnson@example.com,3192227050,Good,FALSE,above 100k,4
EMP1563,Alice,Davis,35,Admin-Illinois,Active,04-Jan-22,106982,alice.davis@example.com,6289365434,Poor,TRUE,above 100k,4
EMP1583,Bob,Johnson,32,Cloud Tech-Nevada,Active,02-Jan-22,114963,bob.johnson@example.com,6046419784,Excellent,FALSE,above 100k,4
EMP1594,Charlie,Brown,25,HR-New York,Active,29-Dec-23,101787,charlie.brown@example.com,5973642479,Good,FALSE,above 100k,2
EMP1604,Frank,Davis,30,Cloud Tech-Nevada,Active,26-Nov-22,113541,frank.davis@example.com,1942268652,Good,TRUE,above 100k,3
EMP1608,Frank,Brown,40,Finance-Illinois,Active,24-Oct-22,111742,frank.brown@example.com,6630932997,Average,TRUE,above 100k,3
EMP1618,Charlie,Davis,40,Sales-Illinois,Active,02-Dec-24,104871,charlie.davis@example.com,5177345474,Excellent,TRUE,above 100k,1
EMP1638,Frank,Johnson,35,Admin-Illinois,Active,20-Jul-22,115080,frank.johnson@example.com,5823133483,Excellent,TRUE,above 100k,4
EMP1682,Heidi,Davis,30,HR-Texas,Active,11-Apr-20,117880,heidi.davis@example.com,9487148551,Average,FALSE,above 100k,6
EMP1692,Bob,Jones,40,Admin-Texas,Active,05-Apr-23,104843,bob.jones@example.com,3626693350,Excellent,FALSE,above 100k,3
EMP1712,Grace,Smith,32,HR-Nevada,Active,29-Dec-22,119890,grace.smith@example.com,4991537037,Average,TRUE,above 100k,3
EMP1716,Alice,Williams,32,Admin-California,Active,07-Sep-21,118908,alice.williams@example.com,4546553584,Excellent,TRUE,above 100k,5
EMP1721,Bob,Williams,32,DevOps-California,Active,05-Feb-24,106584,bob.williams@example.com,1494097625,Good,TRUE,above 100k,2
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,25-Jun-23,114871,bob.garcia@example.com,4415298216,Average,FALSE,above 100k,3
EMP1741,Heidi,Miller,32,DevOps-Texas,Active,21-May-21,114559,heidi.miller@example.com,5080046357,Average,FALSE,above 100k,5
EMP1744,Alice,Williams,32,HR-New York,Active,30-Nov-21,112802,alice.williams@example.com,63140351,Excellent,FALSE,above 100k,4
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,25-Oct-22,109230,frank.johnson@example.com,8335090253,Poor,TRUE,above 100k,3
EMP1790,Frank,Miller,25,Admin-California,Active,25-Nov-21,118853,frank.miller@example.com,4907280122,Good,FALSE,above 100k,4
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,24-Feb-21,100720,charlie.jones@example.com,5757475832,Good,FALSE,above 100k,5
EMP1806,Bob,Garcia,40,Sales-New York,Active,22-Jul-24,106165,bob.garcia@example.com,7563353573,Good,FALSE,above 100k,2
EMP1844,Eva,Jones,30,Sales-Florida,Active,14-Aug-21,114906,eva.jones@example.com,5562965753,Poor,FALSE,above 100k,5
EMP1883,Charlie,Garcia,40,Finance-New York,Active,04-Oct-23,114587,charlie.garcia@example.com,6449639242,Excellent,TRUE,above 100k,3
EMP1888,Bob,Brown,30,DevOps-Florida,Active,08-Feb-22,112396,bob.brown@example.com,7894896339,Good,FALSE,above 100k,4
EMP1893,Charlie,Jones,32,Sales-New York,Active,23-Apr-22,109988,charlie.jones@example.com,9485320894,Good,TRUE,above 100k,4
EMP1896,Charlie,Miller,32,Cloud Tech-Florida,Active,23-Mar-20,119389,charlie.miller@example.com,9223410345,Poor,FALSE,above 100k,6
EMP1901,Heidi,Brown,30,DevOps-Florida,Active,05-Jun-24,111009,heidi.brown@example.com,3556434368,Excellent,TRUE,above 100k,2
EMP1910,Bob,Williams,30,Finance-Texas,Active,11-Mar-22,112856,bob.williams@example.com,4281785227,Poor,FALSE,above 100k,4
EMP1931,Heidi,Brown,40,Finance-California,Active,08-Jul-24,100960,heidi.brown@example.com,2711759573,Average,FALSE,above 100k,2
EMP1950,Frank,Williams,30,DevOps-California,Active,04-Mar-24,107020,frank.williams@example.com,8943705262,Excellent,FALSE,above 100k,2
EMP1951,Charlie,Brown,30,HR-New York,Active,23-Sep-20,118678,charlie.brown@example.com,5100462775,Excellent,FALSE,above 100k,6
EMP1965,Grace,Smith,40,DevOps-Illinois,Active,27-Feb-24,114770,grace.smith@example.com,4626325143,Good,TRUE,above 100k,2
EMP1966,Bob,Jones,35,Admin-California,Active,03-May-23,109082,bob.jones@example.com,8811210313,Good,FALSE,above 100k,3
EMP1986,Grace,Brown,30,Finance-Nevada,Active,17-Sep-24,109523,grace.brown@example.com,849378305,Poor,TRUE,above 100k,2
EMP1989,Heidi,Garcia,40,Admin-California,Active,27-Aug-23,107662,heidi.garcia@example.com,7016934291,Excellent,TRUE,above 100k,3
EMP1999,Charlie,Williams,25,DevOps-Florida,Active,23-Apr-20,110171,charlie.williams@example.com,8821458413,Poor,TRUE,above 100k,6
EMP2017,Charlie,Williams,40,Finance-New York,Active,04-Oct-23,114587,charlie.williams@example.com,1261632487,Average,FALSE,above 100k,3
EMP1015,Grace,Jones,40,Sales-Florida,Pending,29-May-21,117975,grace.jones@example.com,4215291085,Good,TRUE,above 100k,5
EMP1017,Grace,Garcia,30,Finance-Texas,Pending,28-Nov-24,100378,grace.garcia@example.com,2639343625,Average,TRUE,above 100k,1
EMP1050,Charlie,Davis,40,Cloud Tech-New York,Pending,11-Nov-21,104767,charlie.davis@example.com,3496050165,Excellent,FALSE,above 100k,4
EMP1054,Frank,Davis,32,Finance-Nevada,Pending,09-Nov-21,115747,frank.davis@example.com,6024375737,Excellent,TRUE,above 100k,4
EMP1057,Alice,Smith,40,Cloud Tech-Illinois,Pending,07-Nov-23,100360,alice.smith@example.com,2971674337,Excellent,FALSE,above 100k,2
EMP1065,Bob,Johnson,40,Finance-Nevada,Pending,02-Feb-21,100284,bob.johnson@example.com,5328632665,Excellent,FALSE,above 100k,5
EMP1066,Grace,Brown,30,Admin-Nevada,Pending,12-Jan-20,112486,grace.brown@example.com,7850720810,Excellent,TRUE,above 100k,6
EMP1068,Bob,Brown,40,Admin-Florida,Pending,23-Dec-22,119152,bob.brown@example.com,846684549,Poor,TRUE,above 100k,3
EMP1081,Frank,Brown,30,DevOps-Texas,Pending,23-Mar-20,102796,frank.brown@example.com,5196115939,Good,FALSE,above 100k,6
EMP1084,Bob,Davis,30,HR-Texas,Pending,22-Feb-20,115022,bob.davis@example.com,185106793,Good,FALSE,above 100k,6
EMP1113,Eva,Miller,25,Cloud Tech-New York,Pending,08-Sep-24,110236,eva.miller@example.com,6641877579,Average,TRUE,above 100k,2
EMP1116,Frank,Smith,40,HR-California,Pending,02-Aug-20,110041,frank.smith@example.com,5411076094,Average,FALSE,above 100k,6
EMP1125,Bob,Garcia,35,Finance-California,Pending,01-Jul-21,107438,bob.garcia@example.com,249685497,Good,TRUE,above 100k,5
EMP1132,Frank,Smith,32,Finance-California,Pending,11-Jan-24,112121,frank.smith@example.com,812473949,Poor,TRUE,above 100k,2
